Zeitstempel;B6 Delta SAK;Ozone concentration in product gas;SAK 254 inlet (scan);SAK 254 outlet (scan);UV intensity;Filter 1 - Turbidity;Filter 2 - Turbidity;Filter 1 - Pressure loss;Filter 2 - Pressure loss
03.11.2023 14:50;41,9;96,1;26,6;15,7;48,091;0,55;1;714;564
03.11.2023 14:55;42,45;96,1;26,6;15,7;48,091;0,55;1;712;563
03.11.2023 15:00;38,66;96,1;26,6;15,7;48,091;0,55;1;722;574
03.11.2023 15:05;41,61;96,1;26,5;15,7;48,091;0,55;1;693;580
03.11.2023 15:10;41,95;96,1;26,5;15,7;48,091;0,55;1;719;575
03.11.2023 15:15;41,09;96,1;26,5;15,4;48,091;0,55;1;722;569
03.11.2023 15:20;45,16;96,1;26,5;15,3;48,091;0,55;1;724;584
03.11.2023 15:25;45,22;96,2;26,5;15,3;48,091;0,56;1;727;587
03.11.2023 15:30;42,43;96,2;26,5;15,3;48,091;0,56;1;729;580
03.11.2023 15:35;41,98;96,2;26,5;15,3;48,091;0,56;1;731;576
03.11.2023 15:40;43,44;96,2;26,5;15,3;48,091;0,56;1;735;592
03.11.2023 15:45;44,3;96,2;26,5;15,3;48,094;0,56;1;738;594
03.11.2023 15:50;44,3;96,2;26,5;15,3;48,094;0,56;1;739;591
03.11.2023 15:55;42,79;96,2;26,5;15,3;48,094;0,56;1;740;583
03.11.2023 16:00;39,25;96,2;26,8;15,3;48,094;0,56;1;744;597
03.11.2023 16:05;40,33;96,2;26,8;15,3;48,094;0,56;1;746;602
03.11.2023 16:10;39,02;96,2;26,8;15,3;48,094;0,56;1;749;603
03.11.2023 16:15;38,68;96,2;26,8;15,5;48,094;0,56;1;752;592
03.11.2023 16:20;41,95;96,2;26,8;15,5;48,094;0,57;1;778;601
03.11.2023 16:25;44,29;96,2;26,8;15,5;48,094;0,57;1;752;610
03.11.2023 16:30;38,94;96,2;26,8;15,5;48,094;0,57;1;756;610
03.11.2023 16:35;41,61;96,2;26,8;15,5;48,094;0,57;1;759;611
03.11.2023 16:40;44,13;96,2;26,8;15,5;48,094;0,57;1;764;599
03.11.2023 16:45;42,81;96,2;26,8;15,5;47,287;0,57;1;775;612
03.11.2023 16:50;42,82;96,2;26,8;15,5;47,253;0,57;1;788;618
03.11.2023 16:55;38,77;96,2;26,8;16,2;47,253;0,57;1;781;620
03.11.2023 17:00;35,99;96,2;27;16,9;47,253;0,57;1;770;622
03.11.2023 17:05;37,17;96,2;27;16,9;47,253;0,57;1;802;623
03.11.2023 17:10;38,09;96,2;27;16,9;47,253;0,57;1;792;622
03.11.2023 17:15;38,09;96,2;27;16,9;47,253;0,57;1;787;623
03.11.2023 17:20;38,3;96,3;27;16,9;47,253;0,58;1;813;626
03.11.2023 17:25;37,47;96,3;27;16,9;47,253;0,59;1;795;629
03.11.2023 17:30;36,18;96,3;27;16,9;47,253;0,59;1;823;633
03.11.2023 17:35;38,52;96,3;27;16,9;47,253;0,59;1;809;645
03.11.2023 17:40;39,11;96,3;27;16,9;47,253;0,59;1;838;647
03.11.2023 17:45;37,32;96,3;27;16,9;46,656;0,59;1;820;640
03.11.2023 17:50;35,36;96,3;27;16,9;46,631;0,59;1;825;640
03.11.2023 17:55;38,15;96,3;27;16,8;46,631;0,59;1;850;643
03.11.2023 18:00;38,44;96,3;27,1;16,6;46,631;0,59;1;311;657
03.11.2023 18:05;40,6;96,3;27,1;16,6;48,384;0,59;1;3;660
03.11.2023 18:10;40,53;96,3;27,1;16,6;46,721;0,59;1;267;672
03.11.2023 18:15;40,53;96,3;27,1;16,6;47,588;0,59;1;277;680
03.11.2023 18:20;37,82;96,4;27,1;16,6;47,588;0,7;1;209;675
03.11.2023 18:25;39,32;96,6;27,1;16,6;47,588;0,75;1;182;681
03.11.2023 18:30;37,12;96,6;27,1;16,6;47,588;0,75;1;210;687
03.11.2023 18:35;37,07;96,6;27,1;16,6;47,588;0,75;1;212;688
03.11.2023 18:40;37,07;96,6;27,1;16,6;47,588;0,75;1;202;690
03.11.2023 18:45;42,28;96,6;27,1;16;47,588;0,75;1;203;246
03.11.2023 18:50;44,85;96,6;27,1;15;49,582;0,75;1;209;-77
03.11.2023 18:55;44,79;96,6;27,1;15,2;48,641;0,75;1;212;87
03.11.2023 19:00;39,14;96,6;27,2;16,2;46,284;0,75;1;215;262
03.11.2023 19:05;36,94;96,6;27,2;16,9;46,284;0,75;1;217;267
03.11.2023 19:10;41,7;96,6;27,2;16,9;46,284;0,75;1;218;267
03.11.2023 19:15;36,85;96,6;27,2;16,9;46,284;0,75;1;222;273
03.11.2023 19:20;34,8;96,6;27,2;16,9;46,284;0,7;1;223;276
03.11.2023 19:25;37,17;96,8;27,2;16,9;46,284;0,67;1;219;274
03.11.2023 19:30;34,89;96,8;27,2;16,9;46,284;0,67;1;235;274
03.11.2023 19:35;35,13;96,8;27,2;16,9;46,284;0,67;1;225;275
03.11.2023 19:40;35,01;96,8;27,2;16,9;46,284;0,67;1;226;279
03.11.2023 19:45;36,53;96,8;27,2;16,9;46,284;0,67;1;243;281
03.11.2023 19:50;40,94;96,8;27,2;16,9;46,284;0,67;1;226;282
03.11.2023 19:55;41,36;96,8;27,2;16,9;46,276;0,67;1;244;283
03.11.2023 20:00;42,3;96,8;27,1;16,9;45,141;0,67;1;227;284
03.11.2023 20:05;39,79;96,8;27,1;17;45,141;0,67;1;246;284
03.11.2023 20:10;37,73;96,8;27,1;17;45,141;0,67;1;228;286
03.11.2023 20:15;37,89;96,8;27,1;17;45,141;0,67;1;245;287
03.11.2023 20:20;37,1;96,8;27,1;17;45,141;0,66;1;245;288
03.11.2023 20:25;37,14;96,8;27,1;17;45,141;0,66;1;236;289
03.11.2023 20:30;37,14;96,8;27,1;17;45,141;0,66;1;240;290
03.11.2023 20:35;39,03;96,8;27,1;17;45,141;0,66;1;250;291
03.11.2023 20:40;38,21;96,8;27,1;17;45,141;0,66;1;246;292
03.11.2023 20:45;35,71;96,8;27,1;17;45,141;0,66;1;234;292
03.11.2023 20:50;33,71;96,8;27,1;17;45,141;0,66;1;252;294
03.11.2023 20:55;36,48;96,8;27,1;17;45,141;0,66;1;245;294
03.11.2023 21:00;38,26;96,8;27,3;17;45,061;0,66;1;256;295
03.11.2023 21:05;38,52;96,8;27,3;17;45,061;0,66;1;239;296
03.11.2023 21:10;36,58;96,8;27,3;17;45,061;0,66;1;260;297
03.11.2023 21:15;36,66;96,8;27,3;17;45,061;0,66;1;252;298
03.11.2023 21:20;36,99;96,8;27,3;17;45,061;0,65;1;259;299
03.11.2023 21:25;38,51;97;27,3;17;45,061;0,65;1;249;300
03.11.2023 21:30;36,25;97;27,3;17;45,061;0,65;1;261;301
03.11.2023 21:35;42,4;97;27,3;16,3;45,061;0,65;1;263;302
03.11.2023 21:40;41,31;97;27,3;15,8;45,061;0,65;1;255;303
03.11.2023 21:45;38,04;97;27,3;16,8;45,061;0,65;1;266;304
03.11.2023 21:50;39,12;97;27,3;16,8;45,061;0,65;1;258;304
03.11.2023 21:55;38,87;97;27,3;16,8;45,058;0,65;1;276;306
03.11.2023 22:00;38,22;97;27,4;16,8;44,719;0,65;1;267;307
03.11.2023 22:05;35,01;97;27,4;16,8;44,719;0,65;1;267;310
03.11.2023 22:10;33,62;97;27,4;16,8;44,719;0,65;1;269;312
03.11.2023 22:15;35,27;97;27,4;16,8;44,719;0,65;1;270;312
03.11.2023 22:20;34,92;97;27,4;16,8;44,719;0,67;1;271;314
03.11.2023 22:25;39,3;97,1;27,4;16,8;44,719;0,68;1;272;314
03.11.2023 22:30;43;97,1;27,4;16,8;44,719;0,68;1;273;314
03.11.2023 22:35;39,52;97,1;27,4;16,8;44,719;0,68;1;276;315
03.11.2023 22:40;38,96;97,1;27,4;16,8;44,719;0,68;1;289;315
03.11.2023 22:45;42,35;97,1;27,4;16,8;44,719;0,68;1;275;317
03.11.2023 22:50;41,38;97,1;27,4;16,8;44,719;0,68;1;278;317
03.11.2023 22:55;40,32;97,1;27,4;16,8;44,716;0,68;1;289;318
03.11.2023 23:00;40,32;97,1;27,5;16,9;44,277;0,68;1;286;322
03.11.2023 23:05;38,86;97,1;27,5;17,4;44,277;0,68;1;281;324
03.11.2023 23:10;34,91;97,1;27,5;17,4;44,277;0,68;1;288;325
03.11.2023 23:15;33,97;97,1;27,5;17,4;44,277;0,68;1;304;325
03.11.2023 23:20;34,48;97,2;27,5;17,4;44,277;0,69;1;286;326
03.11.2023 23:25;38,54;97,4;27,5;17,4;44,277;0,7;1;302;326
03.11.2023 23:30;38,42;97,4;27,5;17,4;44,277;0,7;1;295;326
03.11.2023 23:35;36,2;97,4;27,5;17,4;44,277;0,7;1;306;327
03.11.2023 23:40;38,36;97,4;27,5;17,4;44,277;0,7;1;297;329
03.11.2023 23:45;37,93;97,4;27,5;17,4;44,277;0,7;1;300;330
03.11.2023 23:50;37,29;97,4;27,5;17,4;44,277;0,7;1;308;332
03.11.2023 23:55;36,06;97,4;27,5;17,4;44,276;0,7;1;312;339
04.11.2023 00:00;36,06;97,4;27,5;17,5;44,158;0,7;1;305;337
04.11.2023 00:05;36,06;97,4;27,5;17,7;44,158;0,7;1;312;334
04.11.2023 00:10;36,06;97,4;27,5;17,7;44,158;0,7;1;318;334
04.11.2023 00:15;37,39;97,4;27,5;17,7;44,158;0,7;1;320;337
04.11.2023 00:20;36,14;97,4;27,5;17,7;44,158;0,69;1;321;344
04.11.2023 00:25;34,93;97,6;27,5;17,7;44,158;0,69;1;311;344
04.11.2023 00:30;35,34;97,6;27,5;17,7;44,158;0,69;1;331;341
04.11.2023 00:35;38,4;97,6;27,5;17,7;44,158;0,69;1;316;341
04.11.2023 00:40;38,7;97,6;27,5;17,7;44,158;0,69;1;334;342
04.11.2023 00:45;34,56;97,6;27,5;17,7;44,158;0,69;1;317;347
04.11.2023 00:50;31,96;97,6;27,5;17,7;44,158;0,69;1;321;348
04.11.2023 00:55;32,57;97,6;27,5;17,7;44,158;0,69;1;334;349
04.11.2023 01:00;34,59;97,6;27,4;17,6;44,281;0,69;1;334;351
04.11.2023 01:05;35,29;97,6;27,4;17,3;44,281;0,69;1;337;352
04.11.2023 01:10;36,1;97,6;27,4;17,3;44,281;0,69;1;340;353
04.11.2023 01:15;37,86;97,6;27,4;17,3;44,281;0,69;1;336;354
04.11.2023 01:20;41,52;97,5;27,4;17,2;44,281;0,67;1;337;355
04.11.2023 01:25;39,05;97,5;27,4;17,1;44,281;0,65;1;348;357
04.11.2023 01:30;37,81;97,5;27,4;17,1;44,281;0,65;1;325;358
04.11.2023 01:35;41,26;97,5;27,4;17,1;44,281;0,65;1;328;360
04.11.2023 01:40;41,04;97,5;27,4;17,1;44,281;0,65;1;351;360
04.11.2023 01:45;36,58;97,5;27,4;17,1;44,281;0,65;1;327;362
04.11.2023 01:50;35,23;97,5;27,4;17,1;44,281;0,65;1;343;362
04.11.2023 01:55;35,24;97,5;27,4;17,1;44,284;0,65;1;345;364
04.11.2023 02:00;36,3;97,5;27,4;17,1;44,764;0,65;1;347;366
04.11.2023 02:05;32,85;97,5;27,4;17,1;44,764;0,65;1;348;366
04.11.2023 02:10;36,93;97,5;27,4;17,1;44,764;0,65;1;349;368
04.11.2023 02:15;38,61;97,5;27,4;17,1;44,764;0,65;1;351;369
04.11.2023 02:20;34,5;97,5;27,4;17,9;44,764;0,63;1;352;370
04.11.2023 02:25;31,44;97,7;27,4;18,2;44,764;0,62;1;354;372
04.11.2023 02:30;32,18;97,7;27,4;17,7;44,764;0,62;1;356;372
04.11.2023 02:35;32;97,7;27,4;17,7;44,764;0,62;1;357;374
04.11.2023 02:40;34,02;97,7;27,4;17,7;44,764;0,62;1;357;379
04.11.2023 02:45;37,89;97,7;27,4;17,7;44,764;0,62;1;359;380
04.11.2023 02:50;37,89;97,7;27,4;17,7;44,764;0,62;1;360;382
04.11.2023 02:55;35,54;97,7;27,4;17,7;44,764;0,62;1;365;376
04.11.2023 03:00;36,89;97,7;27,4;17,7;44,835;0,62;1;366;377
04.11.2023 03:05;36,3;97,7;27,4;17,7;44,835;0,62;1;368;386
04.11.2023 03:10;38,29;97,7;27,4;17,7;44,835;0,62;1;369;387
04.11.2023 03:15;38,3;97,7;27,4;17,7;44,835;0,62;1;372;388
04.11.2023 03:20;38,3;97,7;27,4;17,7;44,835;0,61;1;374;383
04.11.2023 03:25;37,32;97,8;27,4;17,7;44,835;0,61;1;376;384
04.11.2023 03:30;35,61;97,8;27,4;17,7;44,835;0,61;1;378;393
04.11.2023 03:35;35,61;97,8;27,4;17,7;44,835;0,61;1;380;394
04.11.2023 03:40;33,36;97,8;27,4;17,7;44,835;0,61;1;382;396
04.11.2023 03:45;32,93;97,8;27,4;17,7;44,835;0,61;1;384;396
04.11.2023 03:50;34,36;97,8;27,4;17,7;44,835;0,61;1;388;390
04.11.2023 03:55;33,46;97,8;27,4;17,7;44,835;0,61;1;399;397
04.11.2023 04:00;33,13;97,8;27,1;17,7;44,851;0,61;1;392;401
04.11.2023 04:05;35,56;97,8;27,1;17,7;44,851;0,61;1;389;403
04.11.2023 04:10;33,96;97,8;27,1;18,1;44,851;0,61;1;401;404
04.11.2023 04:15;32,72;97,8;27,1;18,5;44,851;0,61;1;403;405
04.11.2023 04:20;33,21;97,8;27,1;18,5;44,851;0,6;1;404;407
04.11.2023 04:25;31,86;97,8;27,1;18,5;44,851;0,6;1;406;401
04.11.2023 04:30;29,81;97,8;27,1;18,5;44,851;0,6;1;408;405
04.11.2023 04:35;28,59;97,8;27,1;18,4;44,851;0,6;1;410;411
04.11.2023 04:40;27,53;97,8;27,1;18,4;44,851;0,6;1;413;413
04.11.2023 04:45;33,28;97,8;27,1;18,4;44,851;0,6;1;415;414
04.11.2023 04:50;34,33;97,8;27,1;18,4;44,851;0,6;1;416;416
04.11.2023 04:55;32,96;97,8;27,1;18,4;44,854;0,6;1;418;417
04.11.2023 05:00;31,59;97,8;27;18,4;45,2;0,6;1;418;419
04.11.2023 05:05;33,52;97,8;27;18,4;45,2;0,6;1;418;419
04.11.2023 05:10;29,96;97,8;27;18,4;45,2;0,6;1;420;421
04.11.2023 05:15;33,04;97,8;27;18,4;45,2;0,6;1;430;422
04.11.2023 05:20;33,86;97,8;27;18,4;45,2;0,59;1;422;424
04.11.2023 05:25;32,75;97,9;27;18,4;45,2;0,59;1;441;425
04.11.2023 05:30;31,31;97,9;27;18,4;45,2;0,59;1;416;427
04.11.2023 05:35;31,31;97,9;27;18,3;45,2;0,59;1;450;429
04.11.2023 05:40;32,12;97,9;27;18,3;45,2;0,59;1;417;430
04.11.2023 05:45;30,3;97,9;27;18,3;45,2;0,59;1;452;431
04.11.2023 05:50;33,97;97,9;27;18,3;45,2;0,59;1;427;433
04.11.2023 05:55;32,9;97,9;27;18,3;45,202;0,59;1;459;434
04.11.2023 06:00;31,45;97,9;27;18,3;45,456;0,59;1;446;436
04.11.2023 06:05;33,39;97,9;27;18,3;45,456;0,59;1;447;437
04.11.2023 06:10;36,22;97,9;27;18,3;45,456;0,59;1;449;438
04.11.2023 06:15;33,34;97,9;27;18,3;45,456;0,59;1;451;442
04.11.2023 06:20;30,76;97,9;27;18,3;45,456;0,58;1;454;449
04.11.2023 06:25;31,62;98;27;18,3;45,456;0,57;1;457;446
04.11.2023 06:30;29,88;98;27;18,3;45,456;0,57;1;459;443
04.11.2023 06:35;29,13;98;27;18,4;45,456;0,57;1;466;445
04.11.2023 06:40;30,51;98;27;18,5;45,456;0,57;1;475;447
04.11.2023 06:45;32,92;98;27;18,5;45,456;0,57;1;477;453
04.11.2023 06:50;31,49;98;27;18,5;45,456;0,57;1;477;459
04.11.2023 06:55;31,96;98;27;18,5;45,458;0,57;1;464;454
04.11.2023 07:00;29,56;98;27;18,5;45,649;0,57;1;494;453
04.11.2023 07:05;32,36;98;27;18,5;45,649;0,57;1;473;454
04.11.2023 07:10;33,23;98;27;18,5;45,649;0,57;1;477;462
04.11.2023 07:15;29,52;98;27;18,5;45,649;0,57;1;506;467
04.11.2023 07:20;32,58;98;27;18,5;45,649;0,56;1;484;464
04.11.2023 07:25;33,48;98;27;18,5;45,649;0,55;1;489;461
04.11.2023 07:30;30,43;98;27;18,5;45,649;0,55;1;491;464
04.11.2023 07:35;32,93;98;27;18,4;45,649;0,55;1;499;475
04.11.2023 07:40;30,52;98;27;18,2;45,649;0,55;1;499;475
04.11.2023 07:45;30,46;98;27;18,2;45,649;0,55;1;502;470
04.11.2023 07:50;34,75;98;27;18,2;45,649;0,55;1;503;469
04.11.2023 07:55;34,7;98;27;18,2;45,652;0,55;1;507;476
04.11.2023 08:00;31,53;98;27;18,2;46,097;0,55;1;510;481
04.11.2023 08:05;29,88;98;27;18,2;46,097;0,55;1;513;483
04.11.2023 08:10;32,26;98;27;18,2;46,097;0,55;1;515;481
04.11.2023 08:15;32,26;98;27;18,2;46,097;0,55;1;518;481
04.11.2023 08:20;32,38;98;27;18,2;46,097;0,54;1;520;482
04.11.2023 08:25;33,13;97,9;27;18,2;46,097;0,53;1;523;484
04.11.2023 08:30;34,37;97,9;27;18,2;46,097;0,53;1;525;486
04.11.2023 08:35;39,41;97,9;27;17;46,097;0,53;1;529;487
04.11.2023 08:40;36,37;97,9;27;16,9;46,097;0,53;1;533;493
04.11.2023 08:45;35,54;97,9;27;16,9;46,097;0,53;1;549;496
04.11.2023 08:50;38,61;97,9;27;16,9;46,097;0,53;1;528;497
04.11.2023 08:55;38,65;97,9;27;16,9;46,1;0,53;1;549;499
04.11.2023 09:00;36,38;97,9;27,2;16,9;46,491;0,53;1;551;498
04.11.2023 09:05;35,85;97,9;27,2;16,9;46,491;0,53;1;555;498
04.11.2023 09:10;39,37;97,9;27,2;16,9;46,491;0,53;1;560;500
04.11.2023 09:15;39,57;97,9;27,2;16,9;46,491;0,53;1;563;502
04.11.2023 09:20;33,55;97,8;27,2;17,6;46,491;0,51;1;566;505
04.11.2023 09:25;33,99;97,6;27,2;17,5;46,491;0,5;0;572;511
04.11.2023 09:30;34,49;97,6;27,2;17,5;46,491;0,5;0;577;513
04.11.2023 09:35;35,43;97,6;27,2;17,5;46,491;0,5;0;583;515
04.11.2023 09:40;35,64;97,6;27,2;17,5;46,491;0,5;0;585;516
04.11.2023 09:45;35,64;97,6;27,2;17,5;46,491;0,5;0;590;518
04.11.2023 09:50;36,13;97,6;27,2;17,5;46,491;0,5;0;595;521
04.11.2023 09:55;38;97,6;27,2;17,5;46,493;0,5;0;599;522
04.11.2023 10:00;38,5;97,6;27,1;17,2;46,757;0,5;0;603;525
04.11.2023 10:05;39,51;97,6;27,1;17;46,757;0,5;0;619;527
04.11.2023 10:10;36,68;97,6;27,1;17;46,757;0,5;0;618;528
04.11.2023 10:15;36,57;97,6;27,1;17;46,757;0,5;0;603;530
04.11.2023 10:20;38;97,4;27,1;17;46,757;0,49;0;609;532
04.11.2023 10:25;38,92;97;27,1;17;46,757;0,48;0;614;534
04.11.2023 10:30;36,9;97;27,1;17;46,757;0,48;0;637;536
04.11.2023 10:35;35,84;97;27,1;17;46,757;0,48;0;624;537
04.11.2023 10:40;35,84;97;27,1;17;46,757;0,48;0;629;539
04.11.2023 10:45;36,06;97;27,1;17;46,757;0,48;0;643;542
04.11.2023 10:50;36,38;97;27,1;17;46,757;0,48;0;646;545
04.11.2023 10:55;37,85;97;27,1;17;46,758;0,48;0;653;554
04.11.2023 11:00;34,89;97;27,2;17,3;46,87;0,48;0;659;556
04.11.2023 11:05;34,8;97;27,2;17,5;46,87;0,48;0;666;553
04.11.2023 11:10;34,8;97;27,2;17,5;46,87;0,48;0;672;547
04.11.2023 11:15;36,3;97;27,2;17,5;46,87;0,48;0;677;563
04.11.2023 11:20;35,88;97;27,2;17,5;46,87;0,47;0;702;565
04.11.2023 11:25;37,6;96,9;27,2;17,5;46,87;0,47;0;665;568
04.11.2023 11:30;33,33;96,9;27,2;17,5;46,87;0,47;0;705;565
04.11.2023 11:35;33,48;96,9;27,2;17,5;46,87;0,47;0;682;566
04.11.2023 11:40;36,08;96,9;27,2;17,5;46,87;0,47;0;687;568
04.11.2023 11:45;38,32;96,9;27,2;17,5;46,87;0,47;0;691;571
04.11.2023 11:50;33,89;96,9;27,2;17,5;46,87;0,47;0;718;579
04.11.2023 11:55;35,68;96,9;27,2;17,5;46,872;0,47;0;692;582
04.11.2023 12:00;38;96,9;27,2;17,9;47,07;0,47;0;728;584
04.11.2023 12:05;34,5;96,9;27,2;18,2;47,07;0,47;0;713;587
04.11.2023 12:10;32,68;96,9;27,2;18,2;47,07;0,47;0;714;589
04.11.2023 12:15;34,2;96,9;27,2;18,2;47,07;0,47;0;725;592
04.11.2023 12:20;32,47;96,8;27,2;18,2;47,07;0,46;0;747;592
04.11.2023 12:25;32,46;96,6;27,2;18,2;47,07;0,46;0;716;590
04.11.2023 12:30;32,46;96,6;27,2;18,2;47,07;0,46;0;751;592
04.11.2023 12:35;32,46;96,6;27,2;18,2;47,07;0,46;0;726;598
04.11.2023 12:40;31,45;96,6;27,2;18,2;47,07;0,46;0;756;610
04.11.2023 12:45;33,46;96,6;27,2;18,2;47,07;0,46;0;762;607
04.11.2023 12:50;28,94;96,6;27,2;18,6;47,07;0,46;0;734;601
04.11.2023 12:55;28,69;96,6;27,2;18,6;47,071;0,46;0;786;606
04.11.2023 13:00;28,66;96,6;27,1;18,6;47,314;0,46;0;746;620
04.11.2023 13:05;28,66;96,6;27,1;18,6;47,314;0,46;0;781;622
04.11.2023 13:10;35,14;96,6;27,1;18,6;47,314;0,46;0;782;614
04.11.2023 13:15;34,4;96,6;27,1;18,6;47,314;0,46;0;785;613
04.11.2023 13:20;32,93;96,5;27,1;18,6;47,314;0,46;0;787;629
04.11.2023 13:25;38,97;96,5;27,1;17,7;47,314;0,47;0;792;631
04.11.2023 13:30;37,46;96,5;27,1;16,7;47,314;0,47;0;795;631
04.11.2023 13:35;37,85;96,5;27,1;16,7;47,314;0,47;0;799;621
04.11.2023 13:40;38,39;96,5;27,1;16,7;47,314;0,47;0;802;631
04.11.2023 13:45;37,59;96,5;27,1;16,7;47,314;0,47;0;806;642
04.11.2023 13:50;41,12;96,5;27,1;16,7;47,314;0,47;0;813;644
04.11.2023 13:55;40,97;96,5;27,1;16,7;47,312;0,47;0;820;647
04.11.2023 14:00;37,51;96,5;27,2;16,7;47,146;0,47;0;826;641
04.11.2023 14:05;37,55;96,5;27,2;16,7;47,146;0,47;0;830;641
04.11.2023 14:10;37,55;96,5;27,2;16,7;47,146;0,47;0;857;655
04.11.2023 14:15;37,55;96,5;27,2;16,7;47,146;0,47;0;822;657
04.11.2023 14:20;37,55;96,5;27,2;16,7;47,146;0,48;0;855;658
04.11.2023 14:25;37,55;96,6;27,2;17;47,146;0,5;0;858;661
04.11.2023 14:30;36,95;96,6;27,2;18;47,146;0,5;0;859;663
04.11.2023 14:35;32,93;96,6;27,2;18;47,146;0,5;0;847;665
04.11.2023 14:40;32,27;96,6;27,2;18;47,146;0,5;0;852;667
04.11.2023 14:45;30,3;96,6;27,2;19;47,146;0,5;0;880;669
04.11.2023 14:50;28,24;96,6;27,2;19,3;47,146;0,5;0;884;672
04.11.2023 14:55;36,53;96,6;27,2;17,9;47,143;0,5;0;852;675
04.11.2023 15:00;35,48;96,6;27,1;17,7;46,59;0,5;0;899;678
04.11.2023 15:05;34,52;96,6;27,1;17,7;46,59;0,5;0;874;681
04.11.2023 15:10;35,33;96,6;27,1;17,7;46,59;0,5;0;905;683
04.11.2023 15:15;36,57;96,6;27,1;17,7;46,59;0,5;0;905;686
04.11.2023 15:20;31,11;96,7;27,1;17,7;46,59;0,52;1;879;689
04.11.2023 15:25;30,18;96,8;27,1;17,6;46,59;0,53;1;918;691
04.11.2023 15:30;36,22;96,8;27,1;17,6;46,59;0,53;1;920;699
04.11.2023 15:35;40;96,8;27,1;16,9;46,59;0,53;1;917;704
04.11.2023 15:40;40,65;96,8;27,1;16,2;46,59;0,53;1;914;706
04.11.2023 15:45;35,66;96,8;27,1;17;46,59;0,53;1;917;707
04.11.2023 15:50;31,95;96,8;27,1;17,9;46,59;0,53;1;921;704
04.11.2023 15:55;33,41;96,8;27,1;17,9;46,581;0,53;1;925;704
04.11.2023 16:00;33,41;96,8;26,8;17,9;45,283;0,53;1;944;709
04.11.2023 16:05;33,41;96,8;26,8;17,9;45,283;0,53;1;948;722
04.11.2023 16:10;33,88;96,8;26,8;17,9;45,283;0,53;1;949;723
04.11.2023 16:15;35,4;96,8;26,8;17,9;45,283;0,53;1;953;726
04.11.2023 16:20;34,65;96,9;26,8;17,9;45,283;0,55;1;957;728
04.11.2023 16:25;30,78;97;26,8;17,9;45,283;0,56;1;959;732
04.11.2023 16:30;32,4;97;26,8;17,9;45,283;0,56;1;946;734
04.11.2023 16:35;34,92;97;26,8;17,9;45,283;0,56;1;972;736
04.11.2023 16:40;35,05;97;26,8;18,1;45,283;0,56;1;952;739
04.11.2023 16:45;31,73;97;26,8;18,1;45,283;0,56;1;976;742
04.11.2023 16:50;31,73;97;26,8;18,1;45,283;0,56;1;984;744
04.11.2023 16:55;29,08;97;26,8;18,9;45,277;0,56;1;986;747
04.11.2023 17:00;27,47;97;26,7;19,4;44,285;0,56;1;989;749
04.11.2023 17:05;30,5;97;26,7;18,1;44,285;0,56;1;992;751
04.11.2023 17:10;36,39;97;26,7;18,1;44,285;0,56;1;987;754
04.11.2023 17:15;26,38;97;26,7;19,2;44,285;0,56;1;974;756
04.11.2023 17:20;19,76;97,1;26,7;21,1;44,285;0,56;1;1006;759
04.11.2023 17:25;19,73;97,3;26,7;21,1;44,285;0,56;1;1010;768
04.11.2023 17:30;28,31;97,3;26,7;19,9;44,285;0,56;1;1036;778
04.11.2023 17:35;29,89;97,3;26,7;19,3;44,285;0,56;1;992;770
04.11.2023 17:40;28,14;97,3;26,7;19,3;44,285;0,56;1;1034;767
04.11.2023 17:45;26,78;97,3;26,7;19,3;44,285;0,56;1;1022;770
04.11.2023 17:50;29,21;97,3;26,7;19,3;44,285;0,56;1;1017;787
04.11.2023 17:55;24,75;97,3;26,7;19,3;44,281;0,56;1;1020;791
04.11.2023 18:00;22,73;97,3;26,7;19,4;43,678;0,56;1;1037;791
04.11.2023 18:05;22,73;97,3;26,7;19,4;43,678;0,56;1;1047;781
04.11.2023 18:10;25,94;97,3;26,7;19,4;43,678;0,56;1;817;788
04.11.2023 18:15;29,87;97,3;26,7;19,4;43,742;0,56;1;19;803
04.11.2023 18:20;26,08;97,4;26,7;19,4;45,162;0,66;1;3;810
04.11.2023 18:25;25,13;97,7;26,7;19,4;44,477;0,71;1;436;822
04.11.2023 18:30;29,61;97,7;26,7;19,4;44,6;0,71;1;195;828
04.11.2023 18:35;31,55;97,7;26,7;19,4;44,6;0,71;1;188;828
04.11.2023 18:40;31,48;97,7;26,7;19,4;44,6;0,71;1;194;828
04.11.2023 18:45;29,2;97,7;26,7;19,4;44,6;0,71;1;195;828
04.11.2023 18:50;23,68;97,7;26,7;19,9;44,6;0,71;1;193;829
04.11.2023 18:55;23,68;97,7;26,7;20,4;44,6;0,71;1;191;672
04.11.2023 19:00;28,27;97,7;26,6;19;45,555;0,71;1;188;-60
04.11.2023 19:05;30,62;97,7;26,6;18,1;45,83;0,71;1;186;-76
04.11.2023 19:10;32,12;97,7;26,6;18,1;44,414;0,71;1;190;288
04.11.2023 19:15;33,01;97,7;26,6;18,4;43,093;0,71;1;184;273
04.11.2023 19:20;28,94;97,8;26,6;18,5;43,093;0,66;1;187;277
04.11.2023 19:25;27,21;97,9;26,6;18,5;43,093;0,63;1;207;278
04.11.2023 19:30;30,75;97,9;26,6;18,5;43,093;0,63;1;191;283
04.11.2023 19:35;36,99;97,9;28,2;18,5;43,093;0,63;1;203;285
